epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
26,2020-06-21,51,BA,Ibirapitanga,2912707,city,40,171.12299,1,1,0,0.025,23375,True,False
26,2020-06-21,30,BA,Ibirapuã,2912806,city,50,578.90471,3,1,0,0.02,8637,True,False
26,2020-06-21,78,BA,Ibirataia,2912905,city,46,300.41797,0,2,0,0.0435,15312,True,False
26,2020-06-21,38,BA,Ibitiara,2913002,city,7,42.84228,0,1,0,0.1429,16339,True,False
26,2020-06-21,77,BA,Ibotirama,2913200,city,11,40.85119,0,0,0,0.0,26927,True,False
26,2020-06-21,38,BA,Igrapiúna,2913457,city,23,173.89989,0,0,0,0.0,13226,True,False
26,2020-06-21,25,BA,Iguaí,2913507,city,96,356.66518,16,0,0,0.0,26916,True,False
26,2020-06-21,89,BA,Ilhéus,2913606,city,1030,634.52168,20,39,1,0.0379,162327,True,False
26,2020-06-21,90,BA,Importados/Indefinidos,,city,1228,,-324,5,0,0.0041,,True,False
26,2020-06-21,38,BA,Inhambupe,2913705,city,8,20.03707,0,0,0,0.0,39926,True,False
26,2020-06-21,38,BA,Ipecaetá,2913804,city,4,27.61096,0,0,0,0.0,14487,True,False
26,2020-06-21,87,BA,Ipiaú,2913903,city,547,1192.42256,21,8,0,0.0146,45873,True,False
26,2020-06-21,63,BA,Ipirá,2914000,city,51,85.57765,2,1,0,0.0196,59595,True,False
26,2020-06-21,17,BA,Iramaia,2914307,city,2,23.42743,0,0,0,0.0,8537,True,False
26,2020-06-21,42,BA,Irará,2914505,city,13,44.77509,0,0,0,0.0,29034,True,False
26,2020-06-21,68,BA,Irecê,2914604,city,53,72.63557,4,1,0,0.0189,72967,True,False
26,2020-06-21,63,BA,Itabela,2914653,city,40,130.78734,0,1,0,0.025,30584,True,False
26,2020-06-21,63,BA,Itaberaba,2914703,city,126,195.38216,4,4,1,0.0317,64489,True,False
26,2020-06-21,95,BA,Itabuna,2914802,city,1740,816.04705,20,51,0,0.0293,213223,True,False
26,2020-06-21,58,BA,Itacaré,2914901,city,80,282.72547,0,3,0,0.0375,28296,True,False
26,2020-06-21,31,BA,Itaeté,2915007,city,46,286.49726,2,0,0,0.0,16056,True,False
26,2020-06-21,75,BA,Itagi,2915106,city,9,72.86859,0,0,0,0.0,12351,True,False
26,2020-06-21,86,BA,Itagibá,2915205,city,43,294.94478,0,2,0,0.0465,14579,True,False
26,2020-06-21,83,BA,Itajuípe,2915502,city,214,1044.36094,0,2,0,0.0093,20491,True,False
26,2020-06-21,85,BA,Itamaraju,2915601,city,332,514.84043,5,5,0,0.0151,64486,True,False
26,2020-06-21,63,BA,Itamari,2915700,city,0,,0,0,0,0.0,8035,True,False
26,2020-06-21,8,BA,Itambé,2915809,city,2,8.67717,0,0,0,0.0,23049,True,False
26,2020-06-21,32,BA,Itanagra,2915908,city,8,124.20432,0,1,0,0.125,6441,True,False
26,2020-06-21,30,BA,Itanhém,2916005,city,17,87.60629,0,1,0,0.0588,19405,True,False
26,2020-06-21,57,BA,Itaparica,2916104,city,56,251.9345,4,3,0,0.0536,22228,True,False
26,2020-06-21,70,BA,Itapé,2916203,city,18,205.456,1,2,0,0.1111,8761,True,False
26,2020-06-21,74,BA,Itapebi,2916302,city,40,389.90155,4,0,0,0.0,10259,True,False
26,2020-06-21,79,BA,Itapetinga,2916401,city,40,52.52997,0,5,0,0.125,76147,True,False
26,2020-06-21,43,BA,Itapicuru,2916500,city,56,157.40949,1,0,0,0.0,35576,True,False
26,2020-06-21,44,BA,Itapitanga,2916609,city,11,106.6615,0,0,0,0.0,10313,True,False
26,2020-06-21,24,BA,Itaquara,2916708,city,1,12.02068,1,0,0,0.0,8319,True,False
26,2020-06-21,78,BA,Itarantim,2916807,city,20,101.28121,1,1,0,0.05,19747,True,False
26,2020-06-21,75,BA,Itatim,2916856,city,33,227.79043,1,2,0,0.0606,14487,True,False
26,2020-06-21,13,BA,Itiruçu,2916906,city,1,7.95165,0,0,0,0.0,12576,True,False
26,2020-06-21,35,BA,Itiúba,2917003,city,6,16.62556,0,1,0,0.1667,36089,True,False
26,2020-06-21,85,BA,Itororó,2917102,city,18,88.31322,6,0,0,0.0,20382,True,False
26,2020-06-21,22,BA,Ituaçu,2917201,city,1,5.27371,0,0,0,0.0,18962,True,False
26,2020-06-21,74,BA,Ituberá,2917300,city,12,41.95511,0,1,0,0.0833,28602,True,False
26,2020-06-21,16,BA,Iuiú,2917334,city,0,,0,0,0,0.0,10994,True,False
26,2020-06-21,30,BA,Jaborandi,2917359,city,1,11.92606,0,0,0,0.0,8385,True,False
26,2020-06-21,32,BA,Jacaraci,2917409,city,2,13.47527,0,0,0,0.0,14842,True,False
26,2020-06-21,47,BA,Jacobina,2917508,city,80,99.35667,4,1,0,0.0125,80518,True,False
26,2020-06-21,73,BA,Jaguaquara,2917607,city,59,108.41005,2,0,0,0.0,54423,True,False
26,2020-06-21,55,BA,Jaguarari,2917706,city,54,160.85791,2,0,0,0.0,33570,True,False
26,2020-06-21,33,BA,Jaguaripe,2917805,city,18,95.80583,3,1,0,0.0556,18788,True,False
26,2020-06-21,20,BA,Jandaíra,2917904,city,10,93.3794,0,1,0,0.1,10709,True,False
26,2020-06-21,91,BA,Jequié,2918001,city,718,460.35674,16,19,1,0.0265,155966,True,False
26,2020-06-21,13,BA,Jeremoabo,2918100,city,5,12.35697,0,0,0,0.0,40463,True,False
26,2020-06-21,29,BA,Jiquiriçá,2918209,city,1,6.879,0,0,0,0.0,14537,True,False
26,2020-06-21,47,BA,Jitaúna,2918308,city,23,205.98245,0,2,0,0.087,11166,True,False
26,2020-06-21,25,BA,João Dourado,2918357,city,56,222.32809,0,1,0,0.0179,25188,True,False
26,2020-06-21,91,BA,Juazeiro,2918407,city,317,146.28046,48,10,1,0.0315,216707,True,False
26,2020-06-21,18,BA,Jussara,2918506,city,0,,0,0,0,0.0,15284,True,False
26,2020-06-21,52,BA,Jussari,2918555,city,5,85.71918,0,0,0,0.0,5833,True,False
26,2020-06-21,50,BA,Jussiape,2918605,city,2,32.33107,0,0,0,0.0,6186,True,False
26,2020-06-21,41,BA,Lafaiete Coutinho,2918704,city,9,241.67562,1,1,1,0.1111,3724,True,False
26,2020-06-21,58,BA,Laje,2918803,city,16,67.11409,3,0,0,0.0,23840,True,False
26,2020-06-21,30,BA,Lajedão,2918902,city,5,126.42225,0,0,0,0.0,3955,True,False
26,2020-06-21,57,BA,Lajedo do Tabocal,2919058,city,6,70.07708,0,0,0,0.0,8562,True,False
26,2020-06-21,30,BA,Lamarão,2919108,city,15,180.5706,0,0,0,0.0,8307,True,False
26,2020-06-21,33,BA,Lapão,2919157,city,15,55.10047,3,0,0,0.0,27223,True,False
26,2020-06-21,95,BA,Lauro de Freitas,2919207,city,992,499.89921,27,27,0,0.0272,198440,True,False
26,2020-06-21,60,BA,Licínio de Almeida,2919405,city,9,72.65095,0,0,0,0.0,12388,True,False
26,2020-06-21,58,BA,Livramento de Nossa Senhora,2919504,city,14,30.61314,0,0,0,0.0,45732,True,False
26,2020-06-21,72,BA,Luís Eduardo Magalhães,2919553,city,125,142.82613,4,0,0,0.0,87519,True,False
26,2020-06-21,6,BA,Macajuba,2919603,city,7,61.68488,4,0,0,0.0,11348,True,False
26,2020-06-21,27,BA,Macarani,2919702,city,3,15.99573,0,1,0,0.3333,18755,True,False
26,2020-06-21,22,BA,Macaúbas,2919801,city,3,6.02095,0,0,0,0.0,49826,True,False
26,2020-06-21,48,BA,Madre de Deus,2919926,city,85,402.97729,1,2,0,0.0235,21093,True,False
26,2020-06-21,20,BA,Maetinga,2919959,city,1,31.63556,0,0,0,0.0,3161,True,False
26,2020-06-21,25,BA,Maiquinique,2920007,city,7,69.22468,0,0,0,0.0,10112,True,False
26,2020-06-21,32,BA,Mairi,2920106,city,21,112.44378,3,0,0,0.0,18676,True,False
26,2020-06-21,16,BA,Malhada,2920205,city,1,5.93648,0,0,0,0.0,16845,True,False
26,2020-06-21,21,BA,Malhada de Pedras,2920304,city,1,11.91469,0,0,0,0.0,8393,True,False
26,2020-06-21,43,BA,Manoel Vitorino,2920403,city,16,120.84592,0,1,0,0.0625,13240,True,False
26,2020-06-21,23,BA,Mansidão,2920452,city,33,241.88228,0,0,0,0.0,13643,True,False
26,2020-06-21,54,BA,Maracás,2920502,city,19,91.19708,1,1,0,0.0526,20834,True,False
26,2020-06-21,59,BA,Maragogipe,2920601,city,56,125.34414,1,2,0,0.0357,44677,True,False
26,2020-06-21,54,BA,Maraú,2920700,city,26,126.39767,7,2,0,0.0769,20570,True,False
26,2020-06-21,28,BA,Marcionílio Souza,2920809,city,7,67.26888,0,0,0,0.0,10406,True,False
26,2020-06-21,30,BA,Mascote,2920908,city,5,36.17422,0,0,0,0.0,13822,True,False
26,2020-06-21,55,BA,Mata de São João,2921005,city,105,225.40412,1,0,0,0.0,46583,True,False
26,2020-06-21,19,BA,Matina,2921054,city,0,,0,0,0,0.0,12201,True,False
26,2020-06-21,83,BA,Medeiros Neto,2921104,city,46,202.75035,2,0,0,0.0,22688,True,False
26,2020-06-21,38,BA,Miguel Calmon,2921203,city,7,26.89928,0,2,0,0.2857,26023,True,False
26,2020-06-21,23,BA,Milagres,2921302,city,47,429.22374,0,1,0,0.0213,10950,True,False
26,2020-06-21,38,BA,Mirangaba,2921401,city,5,27.26579,0,0,0,0.0,18338,True,False
26,2020-06-21,65,BA,Mirante,2921450,city,7,81.00914,0,1,0,0.1429,8641,True,False
26,2020-06-21,37,BA,Monte Santo,2921500,city,32,64.75373,0,1,0,0.0312,49418,True,False
26,2020-06-21,63,BA,Morpará,2921609,city,9,105.6462,0,1,0,0.1111,8519,True,False
26,2020-06-21,40,BA,Morro do Chapéu,2921708,city,8,22.59057,0,0,0,0.0,35413,True,False
26,2020-06-21,16,BA,Mortugaba,2921807,city,6,49.82561,0,0,0,0.0,12042,True,False
26,2020-06-21,63,BA,Mucugê,2921906,city,4,44.14037,0,0,0,0.0,9062,True,False
26,2020-06-21,39,BA,Mucuri,2922003,city,106,253.90438,1,1,0,0.0094,41748,True,False
26,2020-06-21,22,BA,Mulungu do Morro,2922052,city,5,45.9179,0,1,0,0.2,10889,True,False
26,2020-06-21,39,BA,Mundo Novo,2922102,city,2,7.46938,0,1,0,0.5,26776,True,False
26,2020-06-21,24,BA,Muniz Ferreira,2922201,city,7,94.3142,0,0,0,0.0,7422,True,False
26,2020-06-21,16,BA,Muquém de São Francisco,2922250,city,9,79.30913,0,0,0,0.0,11348,True,False
26,2020-06-21,39,BA,Muritiba,2922300,city,46,156.46791,12,1,0,0.0217,29399,True,False
26,2020-06-21,35,BA,Mutuípe,2922409,city,20,90.00495,0,0,0,0.0,22221,True,False
26,2020-06-21,50,BA,Nazaré,2922508,city,16,56.09115,1,0,0,0.0,28525,True,False
26,2020-06-21,58,BA,Nilo Peçanha,2922607,city,6,42.86633,0,1,0,0.1667,13997,True,False
26,2020-06-21,51,BA,Nordestina,2922656,city,17,129.47449,0,0,0,0.0,13130,True,False
26,2020-06-21,16,BA,Nova Canaã,2922706,city,3,18.22379,0,0,0,0.0,16462,True,False
26,2020-06-21,29,BA,Nova Fátima,2922730,city,4,51.20328,0,1,0,0.25,7812,True,False
26,2020-06-21,38,BA,Nova Ibiá,2922755,city,11,166.89425,4,0,0,0.0,6591,True,False
26,2020-06-21,8,BA,Nova Redenção,2922854,city,0,,0,0,0,0.0,9118,True,False
26,2020-06-21,84,BA,Nova Soure,2922904,city,40,148.43953,0,0,0,0.0,26947,True,False
26,2020-06-21,46,BA,Nova Viçosa,2923001,city,111,255.90188,4,1,0,0.009,43376,True,False
26,2020-06-21,24,BA,Novo Triunfo,2923050,city,4,25.90674,0,0,0,0.0,15440,True,False
26,2020-06-21,32,BA,Olindina,2923100,city,6,21.25474,0,0,0,0.0,28229,True,False
26,2020-06-21,58,BA,Oliveira dos Brejinhos,2923209,city,33,151.20275,0,0,0,0.0,21825,True,False
26,2020-06-21,78,BA,Ouriçangas,2923308,city,4,46.70715,0,0,0,0.0,8564,True,False
26,2020-06-21,24,BA,Ourolândia,2923357,city,1,5.73033,0,0,0,0.0,17451,True,False
26,2020-06-21,20,BA,Palmas de Monte Alto,2923407,city,17,78.16092,0,0,0,0.0,21750,True,False
26,2020-06-21,78,BA,Palmeiras,2923506,city,2,22.17541,0,0,0,0.0,9019,True,False
26,2020-06-21,68,BA,Paramirim,2923605,city,5,23.14065,0,1,0,0.2,21607,True,False
26,2020-06-21,34,BA,Paratinga,2923704,city,1,3.125,0,0,0,0.0,32000,True,False
26,2020-06-21,24,BA,Paripiranga,2923803,city,16,55.19335,4,0,0,0.0,28989,True,False
26,2020-06-21,51,BA,Pau Brasil,2923902,city,23,233.95382,2,3,0,0.1304,9831,True,False
26,2020-06-21,62,BA,Paulo Afonso,2924009,city,122,103.58119,7,1,0,0.0082,117782,True,False
26,2020-06-21,18,BA,Pé de Serra,2924058,city,3,22.09456,0,0,0,0.0,13578,True,False
26,2020-06-21,23,BA,Pedrão,2924108,city,1,13.611,0,0,0,0.0,7347,True,False
26,2020-06-21,24,BA,Pedro Alexandre,2924207,city,2,11.99976,0,0,0,0.0,16667,True,False
26,2020-06-21,38,BA,Piatã,2924306,city,7,40.88069,0,0,0,0.0,17123,True,False
26,2020-06-21,50,BA,Pilão Arcado,2924405,city,46,131.24857,0,0,0,0.0,35048,True,False
26,2020-06-21,23,BA,Pindaí,2924504,city,12,73.80074,0,0,0,0.0,16260,True,False
26,2020-06-21,23,BA,Pindobaçu,2924603,city,6,29.77667,0,0,0,0.0,20150,True,False
26,2020-06-21,27,BA,Pintadas,2924652,city,26,249.11373,8,0,0,0.0,10437,True,False
26,2020-06-21,25,BA,Piraí do Norte,2924678,city,18,179.58695,1,0,0,0.0,10023,True,False
26,2020-06-21,78,BA,Piripá,2924702,city,39,364.24769,0,0,0,0.0,10707,True,False
26,2020-06-21,35,BA,Piritiba,2924801,city,3,12.11876,0,0,0,0.0,24755,True,False
26,2020-06-21,17,BA,Planalto,2925006,city,19,72.33962,0,0,0,0.0,26265,True,False
26,2020-06-21,24,BA,Poções,2925105,city,105,224.01912,38,1,0,0.0095,46871,True,False
26,2020-06-21,85,BA,Pojuca,2925204,city,139,351.72955,0,1,0,0.0072,39519,True,False
26,2020-06-21,38,BA,Ponto Novo,2925253,city,10,67.05109,0,1,0,0.1,14914,True,False
26,2020-06-21,98,BA,Porto Seguro,2925303,city,263,176.88283,3,1,0,0.0038,148686,True,False
26,2020-06-21,44,BA,Potiraguá,2925402,city,23,318.38317,0,0,0,0.0,7224,True,False
26,2020-06-21,97,BA,Prado,2925501,city,60,212.96231,6,1,0,0.0167,28174,True,False
26,2020-06-21,43,BA,Presidente Dutra,2925600,city,14,92.45806,0,0,0,0.0,15142,True,False
26,2020-06-21,38,BA,Presidente Jânio Quadros,2925709,city,0,,0,0,0,0.0,12338,True,False
26,2020-06-21,43,BA,Presidente Tancredo Neves,2925758,city,32,115.44428,13,0,0,0.0,27719,True,False
26,2020-06-21,39,BA,Queimadas,2925808,city,24,94.34333,0,0,0,0.0,25439,True,False
26,2020-06-21,15,BA,Quijingue,2925907,city,14,50.76142,4,0,0,0.0,27580,True,False
26,2020-06-21,41,BA,Quixabeira,2925931,city,9,100.31208,1,0,0,0.0,8972,True,False
26,2020-06-21,51,BA,Rafael Jambeiro,2925956,city,32,141.46147,1,0,0,0.0,22621,True,False
26,2020-06-21,49,BA,Remanso,2926004,city,26,63.40226,0,1,0,0.0385,41008,True,False
26,2020-06-21,50,BA,Retirolândia,2926103,city,26,180.60572,0,0,0,0.0,14396,True,False
26,2020-06-21,27,BA,Riachão das Neves,2926202,city,38,170.10609,0,0,0,0.0,22339,True,False
26,2020-06-21,34,BA,Riachão do Jacuípe,2926301,city,22,65.79734,0,1,0,0.0455,33436,True,False
26,2020-06-21,31,BA,Riacho de Santana,2926400,city,14,39.52458,0,0,0,0.0,35421,True,False
26,2020-06-21,30,BA,Ribeira do Amparo,2926509,city,5,34.26535,1,0,0,0.0,14592,True,False
26,2020-06-21,64,BA,Ribeira do Pombal,2926608,city,53,98.5002,5,1,0,0.0189,53807,True,False
26,2020-06-21,20,BA,Ribeirão do Largo,2926657,city,1,17.20578,0,0,0,0.0,5812,True,False
26,2020-06-21,26,BA,Rio do Antônio,2926806,city,4,26.02303,0,0,0,0.0,15371,True,False
26,2020-06-21,73,BA,Rio do Pires,2926905,city,3,25.74003,0,1,0,0.3333,11655,True,False
26,2020-06-21,61,BA,Rio Real,2927002,city,33,81.01738,0,0,0,0.0,40732,True,False
26,2020-06-21,41,BA,Rodelas,2927101,city,6,64.30179,0,0,0,0.0,9331,True,False
26,2020-06-21,40,BA,Ruy Barbosa,2927200,city,55,178.4903,9,1,0,0.0182,30814,True,False
26,2020-06-21,26,BA,Salinas da Margarida,2927309,city,13,82.97696,0,1,0,0.0769,15667,True,False
26,2020-06-21,101,BA,Salvador,2927408,city,23411,815.04776,364,904,20,0.0386,2872347,True,False
26,2020-06-21,55,BA,Santa Bárbara,2927507,city,76,365.54278,0,0,0,0.0,20791,True,False
26,2020-06-21,29,BA,Santa Brígida,2927606,city,7,49.25069,0,0,0,0.0,14213,True,False
26,2020-06-21,81,BA,Santa Cruz Cabrália,2927705,city,70,251.99798,0,0,0,0.0,27778,True,False
26,2020-06-21,22,BA,Santa Cruz da Vitória,2927804,city,10,158.35313,0,1,0,0.1,6315,True,False
26,2020-06-21,27,BA,Santa Inês,2927903,city,7,65.84517,1,1,0,0.1429,10631,True,False
